% 1. Title: Kern Music Score Database Training Set
   % 
   % 2. Sources:
   %      (a) Creator: Tom Richmond
   %      (b) Source: Kern Database
   %      (b) Date: November, 2017
   % 
   @RELATION kern

   @ATTRIBUTE freqStep  NUMERIC
   @ATTRIBUTE freqTwos   NUMERIC
   @ATTRIBUTE freqThirds  NUMERIC
   @ATTRIBUTE freqFourths   NUMERIC
   @ATTRIBUTE freqFifths  NUMERIC
   @ATTRIBUTE freqSixths   NUMERIC
   @ATTRIBUTE freqSevenths  NUMERIC
   @ATTRIBUTE freqOctaves   NUMERIC
   @ATTRIBUTE range		NUMERIC
   @ATTRIBUTE class        {Medieval, Renaissance, Baroque, Classical, Romantic, Modern}

   @data
.28340080971659919028,.32591093117408906882,.15283400809716599190,.08906882591093117408,.03036437246963562753,.01214574898785425101,.00303643724696356275,.00404858299595141700,20,Renaissance
.19986023759608665269,.50384346610761705101,.14605171208944793850,.08106219426974143955,.02445842068483577917,.00069881201956673654,0,.01956673654786862334,23,Renaissance
.11705685618729096989,.37123745819397993311,.11371237458193979933,.14381270903010033444,.02675585284280936454,.00668896321070234113,0,.02341137123745819397,21,Baroque
.08031400966183574879,.37741545893719806763,.20471014492753623188,.12801932367149758454,.06702898550724637681,.07185990338164251207,.01751207729468599033,.03864734299516908212,29,Baroque
.44255319148936170212,.23971631205673758865,.09787234042553191489,.08368794326241134751,.05531914893617021276,.01843971631205673758,.01418439716312056737,.00992907801418439716,23,Baroque
.08274984086569064290,.51304901336728198599,.13303628262253341820,.10757479312539783577,.05665181413112667091,.03500954805856142584,.00827498408656906429,.04837683004455760661,29,Baroque
.12686839227123587313,.53991979584396646008,.14254465913233685745,.08822457163689391177,.02260298942763397739,.02078016769959897921,.00145825738242799854,.04593510754648195406,29,Baroque
.22366710013003901170,.51365409622886866059,.05981794538361508452,.06892067620286085825,.03250975292587776332,.01040312093628088426,.00520156046814044213,.01300390117035110533,22,Baroque
.50478011472275334608,.24091778202676864244,.07839388145315487571,.05544933078393881453,.04875717017208413001,.01625239005736137667,.00095602294455066921,.00382409177820267686,22,Baroque
.30838709677419354838,.44645161290322580645,.04645161290322580645,.05935483870967741935,.04129032258064516129,.01935483870967741935,0,.01032258064516129032,21,Baroque
.42588726513569937369,.29436325678496868475,.09812108559498956158,.06263048016701461377,.04279749478079331941,.01148225469728601252,0,.00730688935281837160,21,Baroque
.26989619377162629757,.37197231833910034602,.14186851211072664359,.04671280276816608996,.06401384083044982698,.00519031141868512110,0,.01038062283737024221,20,Baroque
.47450980392156862745,.28366013071895424836,.08104575163398692810,.04836601307189542483,.03529411764705882352,.00653594771241830065,0,.00392156862745098039,23,Baroque
.41534008683068017366,.32272069464544138929,.06657018813314037626,.05499276410998552821,.05065123010130246020,.00868306801736613603,0,.00434153400868306801,21,Baroque
.36750000000000000000,.42125000000000000000,.04500000000000000000,.03750000000000000000,.04500000000000000000,.00750000000000000000,.00250000000000000000,.01000000000000000000,23,Baroque
.26439393939393939393,.56136363636363636363,.03636363636363636363,.03257575757575757575,.04166666666666666666,.00530303030303030303,.00151515151515151515,.01439393939393939393,22,Baroque
.36865671641791044776,.39850746268656716417,.03134328358208955223,.04925373134328358208,.05223880597014925373,.00597014925373134328,0,.02089552238805970149,25,Baroque
.30286343612334801762,.39317180616740088105,.09581497797356828193,.08480176211453744493,.04735682819383259911,.00770925110132158590,.00220264317180616740,.00660792951541850220,23,Baroque
.33633093525179856115,.41187050359712230215,.05755395683453237410,.05395683453237410071,.03597122302158273381,.02697841726618705035,.01618705035971223021,.02338129496402877697,22,Baroque
.30229120473022912047,.46526237989652623798,.08462675535846267553,.05580192165558019216,.04286770140428677014,.01108647450110864745,.01034737620103473762,.00849963045084996304,25,Baroque
.07055214723926380368,.53067484662576687116,.04601226993865030674,.11349693251533742331,.09509202453987730061,.03067484662576687116,.00306748466257668711,.03680981595092024539,28,Baroque
.08448928121059268600,.49054224464060529634,.16141235813366960907,.09583858764186633039,.06431273644388398486,.02017654476670870113,.00252206809583858764,.05044136191677175283,29,Baroque
.69465648854961832061,.14503816793893129770,.04580152671755725190,.01145038167938931297,.01526717557251908396,0,0,.01145038167938931297,23,Baroque
.05263157894736842105,.11315789473684210526,.26578947368421052631,.12894736842105263157,.03421052631578947368,.08157894736842105263,.02105263157894736842,.24210526315789473684,29,Baroque
.04242424242424242424,.46060606060606060606,.09696969696969696969,.09696969696969696969,.06060606060606060606,.03030303030303030303,0,.05454545454545454545,27,Baroque
.40881823635272945410,.35932813437312537492,.05548890221955608878,.07288542291541691661,.04499100179964007198,.00599880023995200959,.00209958008398320335,.01319736052789442111,31,Baroque
.07246376811594202898,.70076726342710997442,.05370843989769820971,.03239556692242114236,.00767263427109974424,.01193520886615515771,.00596760443307757885,.00596760443307757885,18,Baroque
.26567944250871080139,.48911149825783972125,.07273519163763066202,.06533101045296167247,.02482578397212543554,.01219512195121951219,.00740418118466898954,.00827526132404181184,31,Baroque
.18213836477987421383,.32628930817610062893,.12603773584905660377,.06993710691823899371,.06163522012578616352,.06465408805031446540,.03522012578616352201,.09459119496855345911,33,Baroque
.69783197831978319783,.07046070460704607046,.03116531165311653116,.02168021680216802168,.02303523035230352303,.01084010840108401084,.00813008130081300813,.00271002710027100271,25,Baroque
.45764499121265377855,.18998242530755711775,.09736379613356766256,.05571177504393673110,.02882249560632688927,.05676625659050966608,.01511423550087873462,.06274165202108963093,32,Baroque
.32344386271087841768,.37056428155904595695,.07184409540430482838,.08958696916812100058,.02443280977312390924,.01745200698080279232,.01134380453752181500,.03432228039557882489,32,Baroque
.25906735751295336787,.39896373056994818652,.02849740932642487046,.01295336787564766839,.00777202072538860103,.00777202072538860103,.00518134715025906735,.00259067357512953367,26,Baroque
.25234551924943384018,.16693626658039469427,.19378841798770624393,.10158524749272080232,.08799741184082821093,.05143966353930766742,.01261727596247169200,.06664509867356842445,30,Baroque
.71440750213128729752,.10826939471440750213,.05669224211423699914,.04923273657289002557,.00831202046035805626,.01214833759590792838,.00127877237851662404,.01832907075873827791,33,Baroque
.26890203813280736357,.12228796844181459566,.21564760026298487836,.10256410256410256410,.02564102564102564102,.01380670611439842209,.00723208415516107823,.18014464168310322156,28,Baroque
.41741394272490598785,.38848712756725484524,.03731559155336997396,.02198437951981486838,.01272779866936650274,.02863754700607463118,.01706682094301417413,.02400925658085044836,33,Baroque
.35989316714889828622,.32294680614288893834,.10705541954150901402,.06944135321611395504,.03872690852437124415,.02893389717338081460,.00778989539283329623,.02559537057645225906,31,Baroque
.28134328358208955223,.28980099502487562189,.10323383084577114427,.06865671641791044776,.03283582089552238805,.04477611940298507462,.02189054726368159203,.09651741293532338308,33,Baroque
.16535433070866141732,.43307086614173228346,.13924575217571487774,.07915457936179030252,.05884790716949854952,.04558640696228760878,.01284707832573559883,.02154993783671777869,33,Baroque
.28815489749430523917,.42369020501138952164,.04669703872437357630,.03872437357630979498,.03872437357630979498,.01138952164009111617,.00113895216400911161,.04214123006833712984,26,Baroque
.32223264540337711069,.34427767354596622889,.07926829268292682926,.03189493433395872420,.05112570356472795497,.04502814258911819887,.02016885553470919324,.05722326454033771106,30,Baroque
.12280108254397834912,.38802435723951285520,.14073071718538565629,.13768606224627875507,.05953991880920162381,.04431664411366711772,.03484438430311231393,.02571041948579161028,29,Baroque
.33962264150943396226,.08962264150943396226,.16273584905660377358,.10377358490566037735,.03301886792452830188,.00235849056603773584,.00235849056603773584,.01415094339622641509,29,Baroque
.16232227488151658767,.41706161137440758293,.15047393364928909952,.11097946287519747235,.04699842022116903633,.03317535545023696682,.00276461295418641390,.03515007898894154818,28,Baroque
.17948717948717948717,.47435897435897435897,.12217194570135746606,.06334841628959276018,.03469079939668174962,.02224736048265460030,.00942684766214177978,.03469079939668174962,30,Baroque
.09933774834437086092,.41942604856512141280,.07064017660044150110,.09050772626931567328,.04856512141280353200,.01324503311258278145,.01545253863134657836,.01766004415011037527,28,Baroque
.21012064343163538873,.22486595174262734584,.18163538873994638069,.10522788203753351206,.05630026809651474530,.08813672922252010723,.02747989276139410187,.05630026809651474530,33,Baroque
.20915032679738562091,.36819172113289760348,.18456271397447868036,.06753812636165577342,.04544039838157485216,.02987861811391223155,.00778089013383131030,.04108309990662931839,28,Baroque
.14137931034482758620,.42758620689655172413,.09310344827586206896,.03620689655172413793,.03448275862068965517,.02241379310344827586,.01379310344827586206,.01724137931034482758,27,Baroque
.08291614518147684605,.51314142678347934918,.16864831038798498122,.07884856070087609511,.03441802252816020025,.02565707133917396745,.02628285356695869837,.02065081351689612015,29,Baroque
.34250144759698899826,.28836132020845396641,.09756803705848291835,.06195715112912565141,.03734800231615518239,.02431962941517081644,.02663578459756803705,.06745801968731905037,30,Baroque
.01886792452830188679,.19811320754716981132,.04716981132075471698,.09748427672955974842,.04088050314465408805,.02830188679245283018,.00943396226415094339,.05345911949685534591,30,Baroque
.16365240405822673136,.33524481693868548742,.14203793559770621967,.08954565505072783414,.05690339655932951036,.01808557565063961182,.00882223202470224966,.11116012351124834583,31,Baroque
.24869525754481506693,.40549126389834354436,.12366689357839800317,.05831631495348309507,.04265940549126389834,.03358293623780349444,.01996823235761288858,.02949852507374631268,33,Baroque
.48382559774964838255,.19268635724331926863,.07454289732770745428,.03938115330520393811,.04078762306610407876,.01687763713080168776,.00421940928270042194,.01125175808720112517,22,Baroque
.17392209956259112684,.33659654238700270776,.22661945428035825869,.09477192251614247031,.04936471568423245157,.04582378671110185378,.01499687565090606123,.02499479275151010206,33,Baroque
.25943249142500779544,.47583411287807920174,.07140629872154661677,.05332086061739943872,.03617087620829435609,.01714998440910508263,.00748362956033676333,.04739632054879950109,29,Baroque
.09022556390977443609,.30075187969924812030,.14661654135338345864,.04887218045112781954,.04135338345864661654,0,0,.02255639097744360902,26,Baroque
.20535442652874961971,.32643748098570124733,.14785518710069972619,.07210222087009431092,.04776391846668694858,.09157286279282020079,.02220870094310921813,.04411317310617584423,30,Baroque
.15779927448609431680,.41656590084643288996,.13119709794437726723,.12454655380894800483,.04655380894800483675,.03627569528415961305,.02297460701330108827,.04413542926239419588,30,Baroque
.15504587155963302752,.57278287461773700305,.12018348623853211009,.04281345565749235474,.03608562691131498470,.02354740061162079510,.01804281345565749235,.01681957186544342507,29,Baroque
.34436090225563909774,.36691729323308270676,.05112781954887218045,.05413533834586466165,.04962406015037593984,.03007518796992481203,.02105263157894736842,.03609022556390977443,25,Baroque
.44522417153996101364,.16920077972709551656,.18557504873294346978,.07212475633528265107,.05146198830409356725,.03274853801169590643,.01208576998050682261,.01559454191033138401,25,Baroque
.15507593924860111910,.38076205702104982680,.14201971755928590460,.11350919264588329336,.06314948041566746602,.03543831601385558220,.00826005861977084998,.08766320277111644018,29,Baroque
.06666666666666666666,.40833333333333333333,.14166666666666666666,.07916666666666666666,.07916666666666666666,.05416666666666666666,.01666666666666666666,.01666666666666666666,29,Baroque
.14492229851825081315,.31911817853270690278,.18756776292013010480,.11890133718829056740,.05059631369714492229,.08529092880375858330,.01228767618359233827,.06432959884351282977,31,Baroque
.25017743080198722498,.36479772888573456352,.10858765081618168914,.08232789212207239176,.05464868701206529453,.03477643718949609652,.02448545067423704755,.06281050390347764371,27,Baroque
.24099485420240137221,.39279588336192109777,.09005145797598627787,.06518010291595197255,.04288164665523156089,.01457975986277873070,.00514579759862778730,.10120068610634648370,28,Baroque
.59842995169082125603,.15609903381642512077,.09903381642512077294,.05223429951690821256,.02958937198067632850,.01358695652173913043,.00905797101449275362,.02566425120772946859,30,Baroque
.58555133079847908745,.16920152091254752851,.03612167300380228136,.03422053231939163498,.03612167300380228136,.01140684410646387832,.02091254752851711026,.00950570342205323193,27,Baroque
.07607843137254901960,.42941176470588235294,.20117647058823529411,.07294117647058823529,.05333333333333333333,.06666666666666666666,.00901960784313725490,.06901960784313725490,29,Baroque
.12450436161776367961,.33862014274385408406,.11102299762093576526,.10983346550356859635,.07137192704203013481,.13005551149881046788,.03568596352101506740,.05828707375099127676,33,Baroque
.39709762532981530343,.14379947229551451187,.16754617414248021108,.08970976253298153034,.05672823218997361477,.05277044854881266490,.01978891820580474934,.01846965699208443271,26,Baroque
.23177966101694915254,.34618644067796610169,.21144067796610169491,.07245762711864406779,.04491525423728813559,.04661016949152542372,.00296610169491525423,.02669491525423728813,30,Baroque
.05100422832980972515,.51109936575052854122,.15618393234672304439,.09963002114164904862,.05866807610993657505,.04307610993657505285,.01717758985200845665,.04571881606765327695,29,Baroque
.29175946547884187082,.34075723830734966592,.11135857461024498886,.07795100222717149220,.05122494432071269487,.01113585746102449888,.00445434298440979955,.05122494432071269487,28,Baroque
.14724919093851132686,.43786407766990291262,.17508090614886731391,.07734627831715210355,.05922330097087378640,.04563106796116504854,.01423948220064724919,.02491909385113268608,31,Baroque
.10769230769230769230,.52747252747252747252,.05274725274725274725,.06593406593406593406,.02417582417582417582,.00439560439560439560,0,.01098901098901098901,19,Baroque
.17567567567567567567,.35135135135135135135,.19864864864864864864,.07162162162162162162,.04459459459459459459,.03378378378378378378,.00540540540540540540,.02702702702702702702,25,Classical
.38980121002592912705,.18668971477960242005,.14261019878997407087,.07346585998271391529,.08556611927398444252,.05963699222126188418,.02592912705272255834,.01642178046672428694,36,Classical
.06283905967450271247,.39692585895117540687,.19575045207956600361,.10533453887884267631,.06916817359855334538,.07640144665461121157,.02712477396021699819,.03797468354430379746,34,Classical
.26061493411420204978,.36017569546120058565,.16471449487554904831,.05417276720351390922,.04172767203513909224,.03367496339677891654,.01683748169838945827,.02049780380673499267,31,Classical
.14048729911871435977,.37273198548470710212,.25142560912389839294,.07983411093831000518,.05235873509590461378,.02851218247796785899,.01451529289787454639,.02332814930015552099,34,Classical
.12656903765690376569,.35041841004184100418,.25941422594142259414,.10878661087866108786,.03556485355648535564,.02824267782426778242,.01882845188284518828,.01464435146443514644,33,Classical
.19263238679969301611,.37298541826554105909,.16423637759017651573,.05679201841903300076,.03683806600153491941,.02532617037605525709,.04067536454336147352,.05065234075211051419,34,Classical
.13642960812772133526,.42912433478471214320,.19303338171262699564,.08659893565553942912,.05853894533139816158,.02757619738751814223,.00919206579583938074,.03241412675374939525,33,Classical
.06998313659359190556,.37099494097807757166,.25295109612141652613,.10286677908937605396,.05480607082630691399,.06492411467116357504,.01854974704890387858,.01854974704890387858,32,Classical
.09591474245115452930,.48134991119005328596,.20559502664298401420,.08126110124333925399,.03463587921847246891,.03685612788632326820,.01509769094138543516,.01820603907637655417,31,Classical
.19125683060109289617,.32422586520947176684,.24954462659380692167,.09016393442622950819,.03187613843351548269,.01639344262295081967,.01548269581056466302,.02732240437158469945,25,Classical
.16328963051251489868,.43146603098927294398,.12157330154946364719,.08700834326579261025,.05482717520858164481,.03456495828367103694,.00715137067938021454,.02264600715137067938,29,Classical
.14781021897810218978,.33941605839416058394,.16879562043795620437,.11222627737226277372,.05748175182481751824,.07481751824817518248,.01824817518248175182,.03375912408759124087,29,Classical
.11840628507295173961,.46969696969696969696,.18630751964085297418,.05892255892255892255,.03423120089786756453,.03310886644219977553,.02132435465768799102,.04713804713804713804,34,Classical
.07410562180579216354,.45911413969335604770,.16013628620102214650,.10221465076660988074,.07069846678023850085,.05366269165247018739,.01959114139693356047,.01362862010221465076,27,Classical
.20443008767881864328,.33271804337794185509,.17489616982002768804,.08998615597600369173,.06645131518227964928,.04614674665436086755,.02399630826026765113,.02907245039224734656,35,Classical
.16758675078864353312,.31782334384858044164,.17705047318611987381,.09700315457413249211,.07570977917981072555,.08596214511041009463,.02996845425867507886,.01932176656151419558,35,Classical
.16059817945383615084,.46293888166449934980,.13394018205461638491,.07022106631989596879,.03641092327698309492,.03315994798439531859,.01950585175552665799,.04876462938881664499,34,Classical
.14441558441558441558,.34545454545454545454,.20441558441558441558,.06493506493506493506,.02987012987012987012,.02831168831168831168,.01168831168831168831,.15714285714285714285,35,Classical
.25524576027594136246,.37079620580626616843,.16010347801092267893,.05892497844208105777,.03765449841908594423,.04915205518827249209,.02529462489221040528,.02385743029606208680,35,Classical
.24251626898047722342,.39349240780911062906,.14533622559652928416,.06290672451193058568,.02906724511930585683,.01605206073752711496,.01171366594360086767,.06464208242950108459,36,Classical
.13681102362204724409,.45521653543307086614,.14271653543307086614,.08169291338582677165,.05118110236220472440,.02657480314960629921,.01870078740157480314,.05167322834645669291,33,Classical
.10457516339869281045,.43006535947712418300,.13638344226579520697,.07886710239651416122,.06535947712418300653,.07494553376906318082,.04923747276688453159,.03355119825708061002,32,Classical
.18008185538881309686,.40791268758526603001,.16439290586630286493,.10027285129604365620,.05866302864938608458,.01773533424283765347,.02319236016371077762,.01637107776261937244,32,Classical
.15463362068965517241,.44665948275862068965,.16433189655172413793,.07758620689655172413,.05091594827586206896,.03690732758620689655,.02478448275862068965,.02801724137931034482,35,Classical
.10374639769452449567,.39440098806093042404,.23425277892136681762,.11403869905310827501,.06257719226018937834,.03581720872787155207,.01276245368464388637,.01811445039110745162,28,Classical
.25668449197860962566,.35115864527629233511,.12210338680926916221,.07754010695187165775,.04278074866310160427,.03386809269162210338,.02139037433155080213,.04278074866310160427,30,Classical
.08898678414096916299,.31321585903083700440,.21850220264317180616,.11982378854625550660,.09118942731277533039,.09162995594713656387,.01541850220264317180,.03744493392070484581,32,Classical
.14665127020785219399,.37182448036951501154,.21247113163972286374,.09815242494226327944,.04157043879907621247,.03579676674364896073,.00808314087759815242,.03464203233256351039,32,Classical
.08676789587852494577,.49240780911062906724,.11713665943600867678,.06941431670281995661,.05422993492407809110,.01952277657266811279,.00867678958785249457,.03904555314533622559,28,Classical
.10820895522388059701,.31156716417910447761,.13805970149253731343,.11007462686567164179,.11753731343283582089,.09701492537313432835,.01865671641791044776,.02052238805970149253,28,Classical
.24232081911262798634,.36518771331058020477,.15426621160409556313,.06416382252559726962,.05324232081911262798,.03890784982935153583,.00750853242320819112,.04300341296928327645,33,Classical
.14682539682539682539,.41567460317460317460,.15873015873015873015,.07242063492063492063,.06051587301587301587,.05456349206349206349,.01289682539682539682,.03373015873015873015,30,Classical
.16552771450265755504,.42596810933940774487,.14502657555049354593,.08580106302201974183,.05391040242976461655,.03189066059225512528,.01746393318147304479,.04100227790432801822,29,Classical
.08460236886632825719,.54314720812182741116,.11844331641285956006,.06937394247038917089,.03384094754653130287,.02707275803722504230,.01184433164128595600,.03722504230118443316,32,Classical
.15512465373961218836,.50747922437673130193,.13961218836565096952,.05761772853185595567,.02603878116343490304,.03324099722991689750,.01440443213296398891,.02936288088642659279,34,Classical
.09773605742683600220,.55162893429044726670,.13141910546659304251,.07344008834897846493,.05411374930977360574,.02816123688569850911,.01049144119271120927,.02208724461623412479,36,Classical
.12602459016393442622,.41598360655737704918,.19774590163934426229,.06813524590163934426,.07377049180327868852,.04764344262295081967,.01844262295081967213,.02868852459016393442,35,Classical
.09295120061967467079,.33694810224632068164,.18977536793183578621,.08985282726568551510,.11076684740511231603,.07591014717273431448,.02013942680092951200,.05112316034082106893,33,Classical
.12121212121212121212,.41818181818181818181,.06060606060606060606,.04242424242424242424,.01818181818181818181,.00606060606060606060,.01212121212121212121,.03636363636363636363,29,Classical
.15178197064989517819,.39958071278825995807,.18322851153039832285,.07714884696016771488,.04696016771488469601,.03773584905660377358,.01761006289308176100,.05157232704402515723,35,Classical
.13764044943820224719,.39325842696629213483,.14325842696629213483,.10252808988764044943,.07865168539325842696,.04353932584269662921,.01264044943820224719,.03370786516853932584,30,Classical
.11387900355871886120,.42704626334519572953,.13582443653618030842,.08422301304863582443,.07473309608540925266,.03202846975088967971,.03321470937129300118,.06465005931198102016,34,Classical
.09594333547971667739,.25112685125563425627,.19124275595621377978,.12685125563425627817,.11332904056664520283,.09529942047649710238,.05988409529942047649,.03605924018029620090,32,Classical
.15066047840057122456,.40235630132095680114,.17315244555515887183,.06783291681542306319,.07675830060692609782,.05390931810067832916,.01892181363798643341,.03927168868261335237,33,Classical
.07735368956743002544,.37455470737913486005,.21628498727735368956,.08549618320610687022,.10229007633587786259,.06005089058524173027,.02798982188295165394,.02697201017811704834,34,Classical
.15477031802120141342,.45088339222614840989,.18374558303886925795,.05865724381625441696,.04240282685512367491,.02402826855123674911,.01766784452296819787,.04522968197879858657,32,Classical
.09380234505862646566,.45030709101060859854,.15438302624232272473,.11334450027917364600,.06197654941373534338,.04606365159128978224,.02819653824678950307,.03545505304299274148,36,Classical
.21150855365474339035,.37091757387247278382,.17884914463452566096,.05987558320373250388,.05832037325038880248,.02566096423017107309,.03499222395023328149,.02099533437013996889,34,Classical
.09163346613545816733,.42231075697211155378,.14741035856573705179,.05179282868525896414,.05577689243027888446,.05577689243027888446,.00398406374501992031,.01992031872509960159,30,Classical
.28959276018099547511,.15927601809954751131,.16199095022624434389,.09004524886877828054,.07420814479638009049,.08642533936651583710,.05203619909502262443,.06153846153846153846,29,Romantic
.37885228480340063761,.31509032943676939426,.10626992561105207226,.06004250797024442082,.06588735387885228480,.01700318809776833156,.01434643995749202975,.01912858660998937300,39,Romantic
.26233237547892720306,.29944923371647509578,.14499521072796934865,.06872605363984674329,.04561781609195402298,.02897509578544061302,.03029214559386973180,.08800287356321839080,47,Romantic
.38970588235294117647,.28033088235294117647,.15257352941176470588,.07444852941176470588,.02803308823529411764,.02113970588235294117,.00873161764705882352,.02711397058823529411,35,Romantic
.39844804318488529014,.28036437246963562753,.12989203778677462887,.06815114709851551956,.03778677462887989203,.02496626180836707152,.00506072874493927125,.03407557354925775978,32,Romantic
.17676767676767676767,.34343434343434343434,.13804713804713804713,.10437710437710437710,.07407407407407407407,.04377104377104377104,.02693602693602693602,.01346801346801346801,26,Romantic
.27710843373493975903,.32530120481927710843,.12771084337349397590,.10602409638554216867,.04337349397590361445,.01686746987951807228,.00481927710843373493,.01686746987951807228,22,Romantic
.26439232409381663113,.24307036247334754797,.23027718550106609808,.08315565031982942430,.05970149253731343283,.01492537313432835820,.00426439232409381663,.03198294243070362473,24,Romantic
.20332159033719174635,.28837443381982888777,.11575239053850025163,.08354302969300452944,.08605938600905888273,.07549068948163059889,.06743834927025666834,.05183694011071967790,37,Romantic
.18820375335120643431,.19463806970509383378,.11635388739946380697,.12117962466487935656,.10080428954423592493,.06702412868632707774,.02680965147453083109,.14101876675603217158,37,Romantic
