% 1. Title: Kern Music Score Database Training Set
   % 
   % 2. Sources:
   %      (a) Creator: Tom Richmond
   %      (b) Source: Kern Database
   %      (b) Date: February, 2016
   % 
   @RELATION kern

   @ATTRIBUTE freqUnison  NUMERIC
   @ATTRIBUTE freqSteps   NUMERIC
   @ATTRIBUTE freqThirds  NUMERIC
   @ATTRIBUTE freqFourths   NUMERIC
   @ATTRIBUTE freqFifths  NUMERIC
   @ATTRIBUTE freqSixths   NUMERIC
   @ATTRIBUTE freqSevenths  NUMERIC
   @ATTRIBUTE freqOctaves   NUMERIC
   @ATTRIBUTE commonIntFreq   NUMERIC
   @ATTRIBUTE freqA  NUMERIC
   @ATTRIBUTE freqB   NUMERIC
   @ATTRIBUTE freqC  NUMERIC
   @ATTRIBUTE freqD   NUMERIC
   @ATTRIBUTE freqE  NUMERIC
   @ATTRIBUTE freqF   NUMERIC
   @ATTRIBUTE freqG  NUMERIC
   @ATTRIBUTE commonPitchClass   NUMERIC
   @ATTRIBUTE relStrengthInt   NUMERIC
   @ATTRIBUTE relStrengthPitch   NUMERIC
   @ATTRIBUTE freqMaj  NUMERIC
   @ATTRIBUTE freqMin   NUMERIC
   @ATTRIBUTE freqPerf  NUMERIC
   @ATTRIBUTE freqAug   NUMERIC
   @ATTRIBUTE freqDim  NUMERIC
   @ATTRIBUTE class        {Medieval, Renaissance, Baroque, Classical, Romantic, Modern}

   @data
.18280683583635422061,.56343863283272915587,.10305541170378042465,.05696530295183842568,.05541170378042465044,.00155359917141377524,0,.00983946141895390989,.56343863283272915587,.14176018901358535144,.11577082102776137034,.20791494388659184878,.09805079740106320141,.09686946249261665682,.22386296515062020082,.18546958062610750147,.22386296515062020082,.32444852941176470588,.92875989445910290237,.44743656136716727084,.24080787156913516312,.28482651475919212843,0,0,Renaissance
.26079447322970639032,.46113989637305699481,.07772020725388601036,.06735751295336787564,.03799654576856649395,.00518134715025906735,0,.00345423143350604490,.46113989637305699481,.17729083665338645418,.08964143426294820717,.15936254980079681274,.18127490039840637450,.10956175298804780876,.13545816733067729083,.19123505976095617529,.19123505976095617529,.56554307116104868913,.94791666666666666666,.28670120898100172711,.27461139896373056994,.35233160621761658031,0,0,Renaissance
.27763157894736842105,.45000000000000000000,.07894736842105263157,.06973684210526315789,.05000000000000000000,0,0,.00921052631578947368,.45000000000000000000,.21216617210682492581,.07863501483679525222,.17507418397626112759,.18842729970326409495,.13056379821958456973,.11572700296735905044,.14688427299703264094,.21216617210682492581,.61695906432748538011,.88811188811188811188,.28157894736842105263,.26052631578947368421,.39342105263157894736,0,0,Renaissance
.28993536472760849492,.39335180055401662049,.10064635272391505078,.06186518928901200369,.06832871652816251154,.01015697137580794090,.00092336103416435826,.02400738688827331486,.39335180055401662049,.23294858342077649527,.06925498426023084994,.12067156348373557187,.20986358866736621196,.15739769150052465897,.11332633788037775445,.16789087093389296956,.23294858342077649527,.73708920187793427230,.90090090090090090090,.29085872576177285318,.22714681440443213296,.42936288088642659279,0,.00184672206832871652,Renaissance
.36890243902439024390,.30081300813008130081,.09349593495934959349,.08333333333333333333,.09247967479674796747,0,0,.00406504065040650406,.36890243902439024390,.24392935982339955849,.04083885209713024282,.17439293598233995584,.21081677704194260485,.16225165562913907284,.07615894039735099337,.10816777041942604856,.24392935982339955849,.81542699724517906336,.86425339366515837104,.19004065040650406504,.21849593495934959349,.53455284552845528455,0,0,Renaissance
.44838373305526590198,.25755995828988529718,.05630865484880083420,.09071949947862356621,.08029197080291970802,.00729927007299270072,0,.00521376433785192909,.44838373305526590198,.13028953229398663697,.12694877505567928730,.12472160356347438752,.23719376391982182628,.05233853006681514476,.11915367483296213808,.21158129175946547884,.23719376391982182628,.57441860465116279069,.89201877934272300469,.17831074035453597497,.15954118873826903023,.60271115745568300312,0,.00521376433785192909,Renaissance
.50762527233115468409,.25272331154684095860,.05010893246187363834,.07189542483660130718,.03050108932461873638,0,.00217864923747276688,0,.50762527233115468409,.15656565656565656565,.04040404040404040404,.17676767676767676767,.19949494949494949494,.08585858585858585858,.16919191919191919191,.20202020202020202020,.20202020202020202020,.49785407725321888412,.98750000000000000000,.18736383442265795206,.12636165577342047930,.60130718954248366013,0,0,Renaissance
.16140350877192982456,.57543859649122807017,.09122807017543859649,.03859649122807017543,.03859649122807017543,0,0,.00701754385964912280,.57543859649122807017,.14634146341463414634,.10569105691056910569,.18292682926829268292,.11382113821138211382,.08943089430894308943,.23577235772357723577,.16666666666666666666,.23577235772357723577,.28048780487804878048,.77586206896551724137,.42456140350877192982,.25614035087719298245,.23157894736842105263,0,0,Renaissance
.14705882352941176470,.10294117647058823529,.13235294117647058823,.05882352941176470588,.02941176470588235294,.04411764705882352941,0,0,.14705882352941176470,.17142857142857142857,0,.14285714285714285714,0,.28571428571428571428,0,.40000000000000000000,.40000000000000000000,.90000000000000000000,.71428571428571428571,.13235294117647058823,.14705882352941176470,.23529411764705882352,0,0,Renaissance
.25414781297134238310,.46455505279034690799,.14027149321266968325,.06334841628959276018,.04826546003016591251,0,0,.00678733031674208144,.46455505279034690799,.12782540919719407638,.11379579111457521434,.19797349961028838659,.10756040530007794232,.08963367108339828526,.25175370226032735775,.11769290724863600935,.25175370226032735775,.54707792207792207792,.78637770897832817337,.35520361990950226244,.25188536953242835595,.36953242835595776772,0,.00075414781297134238,Renaissance
.29229229229229229229,.49049049049049049049,.07907907907907907907,.06806806806806806806,.03903903903903903903,0,0,.00200200200200200200,.49049049049049049049,.20978260869565217391,.10000000000000000000,.13913043478260869565,.13152173913043478260,.20978260869565217391,.10543478260869565217,.13369565217391304347,.20978260869565217391,.59591836734693877551,1.00000000000000000000,.30130130130130130130,.28228228228228228228,.38638638638638638638,0,.00100100100100100100,Renaissance
.19518716577540106951,.45989304812834224598,.14973262032085561497,.06149732620320855614,.03475935828877005347,.00267379679144385026,0,.01069518716577540106,.45989304812834224598,.13230769230769230769,.18461538461538461538,.10153846153846153846,.23692307692307692307,.10769230769230769230,.09846153846153846153,.17846153846153846153,.23692307692307692307,.42441860465116279069,.77922077922077922077,.40641711229946524064,.20588235294117647058,.29411764705882352941,.00534759358288770053,.00267379679144385026,Renaissance
.31326281529698942229,.32058584214808787632,.11065907241659886086,.12937347436940602115,.07078925956061838893,.00325467860048820179,.00162733930024410089,.01057770545158665581,.32058584214808787632,.11154219204655674102,.15130940834141610087,.16391852570320077594,.22599418040737148399,.08147429679922405431,.13288069835111542192,.24636275460717749757,.24636275460717749757,.97715736040609137055,.91732283464566929133,.25061025223759153783,.20423108218063466232,.49633848657445077298,.00325467860048820179,.00569568755085435313,Renaissance
.19332566168009205983,.53624856156501726121,.09896432681242807825,.05178365937859608745,.05063291139240506329,.00230149597238204833,0,.01495972382048331415,.53624856156501726121,.14498644986449864498,.21815718157181571815,.15582655826558265582,.14363143631436314363,.10162601626016260162,.24661246612466124661,.08943089430894308943,.24661246612466124661,.36051502145922746781,.88461538461538461538,.36823935558112773302,.28308400460299194476,.29689298043728423475,0,0,Renaissance
.20280474649406688241,.53937432578209277238,.10032362459546925566,.08683926645091693635,.03721682847896440129,.00431499460625674217,.00053937432578209277,.01564185544768069039,.53937432578209277238,.14705882352941176470,.12484993997599039615,.19807923169267707082,.13625450180072028811,.10744297719087635054,.21548619447779111644,.16326530612244897959,.21548619447779111644,.37600000000000000000,.91922005571030640668,.40129449838187702265,.24595469255663430420,.33872707659115426105,.00107874865156418554,0,Renaissance
.37463126843657817109,.36381514257620452310,.12684365781710914454,.04326450344149459193,.03736479842674532940,.00294985250737463126,0,.00786627335299901671,.37463126843657817109,.21467688937568455640,.08981380065717415115,.16100766703176341730,.16976998904709748083,.11719605695509309967,.16100766703176341730,.14676889375684556407,.21467688937568455640,.97112860892388451443,.79081632653061224489,.29301868239921337266,.20058997050147492625,.46312684365781710914,0,0,Renaissance
.21169916434540389972,.50974930362116991643,.13091922005571030640,.06685236768802228412,.02785515320334261838,.00139275766016713091,0,.00696378830083565459,.50974930362116991643,.22385620915032679738,.11437908496732026143,.24183006535947712418,.07189542483660130718,.17647058823529411764,.14869281045751633986,.13071895424836601307,.24183006535947712418,.41530054644808743169,.92567567567567567567,.39693593314763231197,.25069637883008356545,.30779944289693593314,0,0,Renaissance
.13832199546485260770,.56689342403628117913,.09297052154195011337,.06575963718820861678,.02267573696145124716,.00226757369614512471,0,.00453514739229024943,.56689342403628117913,.17415730337078651685,.16011235955056179775,.18258426966292134831,.14887640449438202247,.17415730337078651685,.11235955056179775280,.14325842696629213483,.18258426966292134831,.24400000000000000000,.95384615384615384615,.42630385487528344671,.25396825396825396825,.21088435374149659863,0,.00226757369614512471,Renaissance
.38775510204081632653,.23824312333629103815,.11756876663708961845,.12821650399290150842,.07763975155279503105,.00576752440106477373,.00133096716947648624,.02262644188110026619,.38775510204081632653,.19583333333333333333,.10208333333333333333,.10729166666666666666,.28125000000000000000,.13697916666666666666,.08229166666666666666,.18802083333333333333,.28125000000000000000,.61441647597254004576,.69629629629629629629,.25332741792369121561,.14196983141082519964,.58429458740017746228,0,0,Renaissance
.28282828282828282828,.43813131313131313131,.08838383838383838383,.07323232323232323232,.06439393939393939393,.00126262626262626262,.00126262626262626262,.00505050505050505050,.43813131313131313131,.19972260748959778085,.10263522884882108183,.13314840499306518723,.20527045769764216366,.10679611650485436893,.13314840499306518723,.14285714285714285714,.20527045769764216366,.64553314121037463976,.97297297297297297297,.26641414141414141414,.27020202020202020202,.41792929292929292929,0,0,Renaissance
.14358974358974358974,.53076923076923076923,.09230769230769230769,.06923076923076923076,.06153846153846153846,.00256410256410256410,0,.02564102564102564102,.53076923076923076923,.12258064516129032258,.12903225806451612903,.25483870967741935483,.13870967741935483870,.12903225806451612903,.21290322580645161290,.16129032258064516129,.25483870967741935483,.27053140096618357487,.83544303797468354430,.39743589743589743589,.25384615384615384615,.27435897435897435897,0,0,Renaissance
.28340080971659919028,.32591093117408906882,.15283400809716599190,.08906882591093117408,.03036437246963562753,.01214574898785425101,.00303643724696356275,.00404858299595141700,.32591093117408906882,.19493670886075949367,.13670886075949367088,.14177215189873417721,.15443037974683544303,.14810126582278481012,.14683544303797468354,.12278481012658227848,.19493670886075949367,.86956521739130434782,.79220779220779220779,.29757085020242914979,.23279352226720647773,.36842105263157894736,0,.00202429149797570850,Renaissance
.19986023759608665269,.50384346610761705101,.14605171208944793850,.08106219426974143955,.02445842068483577917,.00069881201956673654,0,.01956673654786862334,.50384346610761705101,.16704631738800303720,.11693242217160212604,.12452543659832953682,.21260440394836750189,.09491268033409263477,.10782080485952923310,.23006833712984054669,.23006833712984054669,.39667128987517337031,.92409240924092409240,.43745632424877707896,.21313766596785464709,.32494758909853249475,0,0,Renaissance
.11705685618729096989,.37123745819397993311,.11371237458193979933,.14381270903010033444,.02675585284280936454,.00668896321070234113,0,.02341137123745819397,.37123745819397993311,.21428571428571428571,.09821428571428571428,.11160714285714285714,.19642857142857142857,.16071428571428571428,.13839285714285714285,.14732142857142857142,.21428571428571428571,.38738738738738738738,.91666666666666666666,.25418060200668896321,.25418060200668896321,.27759197324414715719,.01337792642140468227,.00334448160535117056,Baroque
.08031400966183574879,.37741545893719806763,.20471014492753623188,.12801932367149758454,.06702898550724637681,.07185990338164251207,.01751207729468599033,.03864734299516908212,.37741545893719806763,.13750000000000000000,.09375000000000000000,.18937500000000000000,.10250000000000000000,.15250000000000000000,.17000000000000000000,.15437500000000000000,.18937500000000000000,.54240000000000000000,.89768976897689768976,.32004830917874396135,.35567632850241545893,.29710144927536231884,.00362318840579710144,.00966183574879227053,Baroque
.44255319148936170212,.23971631205673758865,.09787234042553191489,.08368794326241134751,.05531914893617021276,.01843971631205673758,.01418439716312056737,.00992907801418439716,.44255319148936170212,.24561403508771929824,.08293460925039872408,.10207336523125996810,.17543859649122807017,.12759170653907496012,.11483253588516746411,.16586921850079744816,.24561403508771929824,.54166666666666666666,.71428571428571428571,.20425531914893617021,.16595744680851063829,.55319148936170212765,.03404255319148936170,.00567375886524822695,Baroque
.08274984086569064290,.51304901336728198599,.13303628262253341820,.10757479312539783577,.05665181413112667091,.03500954805856142584,.00827498408656906429,.04837683004455760661,.51304901336728198599,.16511318242343541944,.12782956058588548601,.16511318242343541944,.12583222370173102529,.13249001331557922769,.15046604527296937416,.14580559254327563249,.16511318242343541944,.25930521091811414392,1.00000000000000000000,.41247612985359643539,.27943984723106301718,.27689369828134945894,.01018459579885423297,.00763844684914067472,Baroque
.12686839227123587313,.53991979584396646008,.14254465913233685745,.08822457163689391177,.02260298942763397739,.02078016769959897921,.00145825738242799854,.04593510754648195406,.53991979584396646008,.19875048809058961343,.13002733307301835220,.10816087465833658727,.21515033190160093713,.10308473252635689183,.16126513080827801639,.10816087465833658727,.21515033190160093713,.26401080351114112086,.92377495462794918330,.43893547211082756106,.26759022967553773240,.28144367480860371855,0,.00036456434560699963,Baroque
.22366710013003901170,.51365409622886866059,.05981794538361508452,.06892067620286085825,.03250975292587776332,.01040312093628088426,.00520156046814044213,.01300390117035110533,.51365409622886866059,.11244377811094452773,.11094452773613193403,.18140929535232383808,.18740629685157421289,.15892053973013493253,.10494752623688155922,.20539730134932533733,.20539730134932533733,.43544303797468354430,.91240875912408759124,.35630689206762028608,.24577373211963589076,.32379713914174252275,0,.00130039011703511053,Baroque
.50478011472275334608,.24091778202676864244,.07839388145315487571,.05544933078393881453,.04875717017208413001,.01625239005736137667,.00095602294455066921,.00382409177820267686,.50478011472275334608,.16107382550335570469,.12416107382550335570,.16778523489932885906,.21476510067114093959,.11297539149888143176,.13534675615212527964,.18903803131991051454,.21476510067114093959,.47727272727272727272,.88020833333333333333,.18546845124282982791,.16252390057361376673,.59655831739961759082,.00191204588910133843,.00286806883365200764,Baroque
.30838709677419354838,.44645161290322580645,.04645161290322580645,.05935483870967741935,.04129032258064516129,.01935483870967741935,0,.01032258064516129032,.44645161290322580645,.18409425625920471281,.12665684830633284241,.11192930780559646539,.19882179675994108983,.09425625920471281296,.16936671575846833578,.17083946980854197349,.19882179675994108983,.69075144508670520231,.92592592592592592592,.30064516129032258064,.22322580645161290322,.40258064516129032258,0,.00516129032258064516,Baroque
.42588726513569937369,.29436325678496868475,.09812108559498956158,.06263048016701461377,.04279749478079331941,.01148225469728601252,0,.00730688935281837160,.42588726513569937369,.17976190476190476190,.10119047619047619047,.13571428571428571428,.22976190476190476190,.12500000000000000000,.14523809523809523809,.15238095238095238095,.22976190476190476190,.69117647058823529411,.78238341968911917098,.21607515657620041753,.19832985386221294363,.52296450939457202505,.00104384133611691022,.00417536534446764091,Baroque
.26989619377162629757,.37197231833910034602,.14186851211072664359,.04671280276816608996,.06401384083044982698,.00519031141868512110,0,.01038062283737024221,.37197231833910034602,.13043478260869565217,.20869565217391304347,.13043478260869565217,.22608695652173913043,.06086956521739130434,.15217391304347826086,.22391304347826086956,.22608695652173913043,.72558139534883720930,.99038461538461538461,.26989619377162629757,.26643598615916955017,.37370242214532871972,0,0,Baroque
.47450980392156862745,.28366013071895424836,.08104575163398692810,.04836601307189542483,.03529411764705882352,.00653594771241830065,0,.00392156862745098039,.47450980392156862745,.17054263565891472868,.14418604651162790697,.12248062015503875968,.23100775193798449612,.06201550387596899224,.19689922480620155038,.17209302325581395348,.23100775193798449612,.59779614325068870523,.85234899328859060402,.23921568627450980392,.14640522875816993464,.53986928104575163398,0,.00784313725490196078,Baroque
.41534008683068017366,.32272069464544138929,.06657018813314037626,.05499276410998552821,.05065123010130246020,.00868306801736613603,0,.00434153400868306801,.41534008683068017366,.12703583061889250814,.11074918566775244299,.10586319218241042345,.24755700325732899022,.07491856677524429967,.15146579804560260586,.21335504885993485342,.24755700325732899022,.77700348432055749128,.86184210526315789473,.23733719247467438494,.17510853835021707670,.51085383502170767004,0,0,Baroque
.36750000000000000000,.42125000000000000000,.04500000000000000000,.03750000000000000000,.04500000000000000000,.00750000000000000000,.00250000000000000000,.01000000000000000000,.42125000000000000000,.15597667638483965014,.10641399416909620991,.16326530612244897959,.20699708454810495626,.11516034985422740524,.14577259475218658892,.19096209912536443148,.20699708454810495626,.87240356083086053412,.92253521126760563380,.29875000000000000000,.19125000000000000000,.44625000000000000000,0,0,Baroque
.26439393939393939393,.56136363636363636363,.03636363636363636363,.03257575757575757575,.04166666666666666666,.00530303030303030303,.00151515151515151515,.01439393939393939393,.56136363636363636363,.22415458937198067632,.11787439613526570048,.18840579710144927536,.24637681159420289855,.14782608695652173913,.13623188405797101449,.15748792270531400966,.24637681159420289855,.47098515519568151147,.90980392156862745098,.40454545454545454545,.20909090909090909090,.33939393939393939393,.00075757575757575757,.00530303030303030303,Baroque
.36865671641791044776,.39850746268656716417,.03134328358208955223,.04925373134328358208,.05223880597014925373,.00597014925373134328,0,.02089552238805970149,.39850746268656716417,.23378839590443686006,.14163822525597269624,.15358361774744027303,.17918088737201365187,.11433447098976109215,.07167235494880546075,.15699658703071672354,.23378839590443686006,.92509363295880149812,.76642335766423357664,.27014925373134328358,.18059701492537313432,.46567164179104477611,.00746268656716417910,.00298507462686567164,Baroque
.30286343612334801762,.39317180616740088105,.09581497797356828193,.08480176211453744493,.04735682819383259911,.00770925110132158590,.00220264317180616740,.00660792951541850220,.39317180616740088105,.21345407503234152652,.10996119016817593790,.17593790426908150064,.14359637774902975420,.13324708926261319534,.14877102199223803363,.17593790426908150064,.21345407503234152652,.77030812324929971988,.82424242424242424242,.28964757709251101321,.22246696035242290748,.42400881057268722466,.00220264317180616740,.00440528634361233480,Baroque
.33633093525179856115,.41187050359712230215,.05755395683453237410,.05395683453237410071,.03597122302158273381,.02697841726618705035,.01618705035971223021,.02338129496402877697,.41187050359712230215,.11308203991130820399,.15299334811529933481,.15742793791574279379,.23059866962305986696,.09534368070953436807,.10421286031042128603,.25055432372505543237,.25055432372505543237,.81659388646288209606,.92035398230088495575,.30755395683453237410,.20863309352517985611,.43884892086330935251,.00539568345323741007,.00359712230215827338,Baroque
.30229120473022912047,.46526237989652623798,.08462675535846267553,.05580192165558019216,.04286770140428677014,.01108647450110864745,.01034737620103473762,.00849963045084996304,.46526237989652623798,.19130824372759856630,.14919354838709677419,.15770609318996415770,.18548387096774193548,.16308243727598566308,.09811827956989247311,.18503584229390681003,.19130824372759856630,.64972200158856235107,.96955503512880562060,.36437546193643754619,.22801182557280118255,.36881005173688100517,.00517368810051736881,.01626016260162601626,Baroque
.07055214723926380368,.53067484662576687116,.04601226993865030674,.11349693251533742331,.09509202453987730061,.03067484662576687116,.00306748466257668711,.03680981595092024539,.53067484662576687116,.10108303249097472924,.16606498194945848375,.14079422382671480144,.18411552346570397111,.12274368231046931407,.14801444043321299638,.22743682310469314079,.22743682310469314079,.21387283236994219653,.80952380952380952380,.32822085889570552147,.29447852760736196319,.26687116564417177914,.02147239263803680981,.01533742331288343558,Baroque
.08448928121059268600,.49054224464060529634,.16141235813366960907,.09583858764186633039,.06431273644388398486,.02017654476670870113,.00252206809583858764,.05044136191677175283,.49054224464060529634,.16081081081081081081,.14594594594594594594,.15675675675675675675,.19864864864864864864,.09729729729729729729,.12837837837837837837,.15135135135135135135,.19864864864864864864,.32904884318766066838,.80952380952380952380,.35687263556116015132,.32660781841109709962,.27742749054224464060,.00252206809583858764,.00630517023959646910,Baroque
.69465648854961832061,.14503816793893129770,.04580152671755725190,.01145038167938931297,.01526717557251908396,0,0,.01145038167938931297,.69465648854961832061,.18695652173913043478,.12173913043478260869,.16521739130434782608,.23478260869565217391,.07391304347826086956,.08260869565217391304,.18695652173913043478,.23478260869565217391,.20879120879120879120,.79629629629629629629,.10687022900763358778,.08396946564885496183,.72900763358778625954,.00381679389312977099,0,Baroque
.05263157894736842105,.11315789473684210526,.26578947368421052631,.12894736842105263157,.03421052631578947368,.08157894736842105263,.02105263157894736842,.24210526315789473684,.26578947368421052631,.11142857142857142857,.13428571428571428571,.06857142857142857142,.28857142857142857142,.05142857142857142857,.16000000000000000000,.20857142857142857142,.28857142857142857142,.91089108910891089108,.72277227722772277227,.20263157894736842105,.28421052631578947368,.43684210526315789473,.01842105263157894736,0,Baroque
.04242424242424242424,.46060606060606060606,.09696969696969696969,.09696969696969696969,.06060606060606060606,.03030303030303030303,0,.05454545454545454545,.46060606060606060606,.11510791366906474820,.15827338129496402877,.12949640287769784172,.22302158273381294964,.10071942446043165467,.09352517985611510791,.17985611510791366906,.22302158273381294964,.21052631578947368421,.80645161290322580645,.35151515151515151515,.26060606060606060606,.19393939393939393939,.02424242424242424242,.01212121212121212121,Baroque
.40881823635272945410,.35932813437312537492,.05548890221955608878,.07288542291541691661,.04499100179964007198,.00599880023995200959,.00209958008398320335,.01319736052789442111,.40881823635272945410,.13335435056746532156,.27805800756620428751,.09457755359394703656,.04665825977301387137,.18474148802017654476,.08511979823455233291,.18663303909205548549,.27805800756620428751,.87894350696991929567,.67120181405895691609,.27084583083383323335,.15176964607078584283,.53149370125974805038,.00869826034793041391,0,Baroque
