.44805194805194805194,.48809523809523809523,.06385281385281385281,Medieval
.37748344370860927152,.44370860927152317880,.15894039735099337748,Medieval
.39323467230443974630,.42071881606765327695,.17336152219873150105,Medieval
.37189054726368159203,.42537313432835820895,.20398009950248756218,Medieval
.48571428571428571428,.44285714285714285714,.05714285714285714285,Medieval
.42000000000000000000,.44363636363636363636,.12000000000000000000,Medieval
.37500000000000000000,.41071428571428571428,.17857142857142857142,Medieval
.37254901960784313725,.41176470588235294117,.09803921568627450980,Medieval
.29051987767584097859,.34862385321100917431,.39143730886850152905,Medieval
.35314685314685314685,.37937062937062937062,.26923076923076923076,Medieval
.35397316821465428276,.52837977296181630546,.11455108359133126934,Renaissance
.36871508379888268156,.36592178770949720670,.25418994413407821229,Renaissance
.33534743202416918429,.42900302114803625377,.22960725075528700906,Renaissance
.37040979244278871740,.42416178818520489622,.18786588610963278339,Renaissance
.33648393194706994328,.36862003780718336483,.28544423440453686200,Renaissance
.34317862165963431786,.35302390998593530239,.29676511954992967651,Renaissance
.31712062256809338521,.37256809338521400778,.30544747081712062256,Renaissance
.29633620689655172413,.30495689655172413793,.39116379310344827586,Renaissance
.23263506063947078280,.28776185226019845644,.47409040793825799338,Renaissance
.19761904761904761904,.20952380952380952380,.55476190476190476190,Renaissance
.38461538461538461538,.42307692307692307692,.17692307692307692307,Renaissance
.22857142857142857142,.45714285714285714285,.28571428571428571428,Renaissance
.36496913580246913580,.37114197530864197530,.26003086419753086419,Renaissance
.33608247422680412371,.33402061855670103092,.30103092783505154639,Renaissance
.35964912280701754385,.40350877192982456140,.21345029239766081871,Renaissance
.30762711864406779661,.33898305084745762711,.32627118644067796610,Renaissance
.37742718446601941747,.40898058252427184466,.20388349514563106796,Renaissance
.37103825136612021857,.41803278688524590163,.20546448087431693989,Renaissance
.28776978417266187050,.31038026721479958890,.39157245632065775950,Renaissance
.37317784256559766763,.39504373177842565597,.22157434402332361516,Renaissance
.38324873096446700507,.45177664974619289340,.15482233502538071065,Renaissance
.27309782608695652173,.28215579710144927536,.39583333333333333333,Renaissance
.33465608465608465608,.34523809523809523809,.29629629629629629629,Renaissance
.44598337950138504155,.38504155124653739612,.15512465373961218836,Renaissance
.28651685393258426966,.32247191011235955056,.31460674157303370786,Renaissance
.35959885386819484240,.42406876790830945558,.20487106017191977077,Renaissance
.47916666666666666666,.36666666666666666666,.14583333333333333333,Baroque
.46295162278015921616,.45805266380894060012,.08144519289650949173,Baroque
.25036818851251840942,.28424153166421207658,.45949926362297496318,Baroque
.45225806451612903225,.46645161290322580645,.08387096774193548387,Baroque
.40612320177056436739,.46182220582810770933,.12836591663592770195,Baroque
.37447405329593267882,.37727910238429172510,.24123422159887798036,Baroque
.24874118831822759315,.21651560926485397784,.53172205438066465256,Baroque
.35595567867036011080,.30609418282548476454,.33102493074792243767,Baroque
.25027685492801771871,.29235880398671096345,.45182724252491694352,Baroque
.34600760456273764258,.34790874524714828897,.29657794676806083650,Baroque
.24789915966386554621,.23809523809523809523,.50840336134453781512,Baroque
.25705329153605015673,.28526645768025078369,.44984326018808777429,Baroque
.28571428571428571428,.31642189586114819759,.39252336448598130841,Baroque
.39336492890995260663,.32701421800947867298,.27567140600315955766,Baroque
